key,date,time_rd,lottery,draw,categoria,result,best_signal,best_a11,decision,hits_quiniela_topq,hits_quiniela_top12,pale_hits,source_rows_hist_used
2026-06-28|La Primera|Quiniela La Primera|2026-06-28 12:00,2026-06-28,2026-06-28 12:00,La Primera,Quiniela La Primera,NUCLEO,27-89-65,0.04698372793424469,6,❌ NO JUGAR,0,2,0,2724.0
2026-06-28|Anguilla|Anguila 1PM|2026-06-28 13:00,2026-06-28,2026-06-28 13:00,Anguilla,Anguila 1PM,NUCLEO,62-06-16,0.023611039138762734,3,✅ JUGAR — NÚCLEO,0,1,0,534.0
2026-06-28|La Nacional|Loteria Nacional- Gana Más|2026-06-28 14:30,2026-06-28,2026-06-28 14:30,La Nacional,Loteria Nacional- Gana Más,NUCLEO,96-88-15,0.015472584170338794,2,✅ JUGAR — NÚCLEO,0,0,0,1065.0
2026-06-28|Anguilla|Anguila 6PM|2026-06-28 18:00,2026-06-28,2026-06-28 18:00,Anguilla,Anguila 6PM,NUCLEO,19-13-52,0.02535977264124353,3,✅ JUGAR — NÚCLEO,0,1,0,1590.0
2026-06-28|La Nacional|Loteria Nacional- Noche|2026-06-28 18:00,2026-06-28,2026-06-28 18:00,La Nacional,Loteria Nacional- Noche,VIGILANCIA,36-77-38,0.020214111000514363,3,🔍 JUGAR — VIGILANCIA,0,0,0,1590.0
2026-06-28|Anguilla|Anguila 9PM|2026-06-28 21:00,2026-06-28,2026-06-28 21:00,Anguilla,Anguila 9PM,NUCLEO,04-50-54,0.018587071196055925,5,✅ JUGAR — NÚCLEO,0,0,0,2400.0
2026-06-29|La Primera|Quiniela La Primera|2026-06-29 12:00,2026-06-29,2026-06-29 12:00,La Primera,Quiniela La Primera,NUCLEO,22-23-12,0.04698372793424469,3,❌ NO JUGAR,0,1,0,2718.0
2026-06-29|Anguilla|Anguila 1PM|2026-06-29 13:00,2026-06-29,2026-06-29 13:00,Anguilla,Anguila 1PM,NUCLEO,33-32-92,0.023611039138762734,3,✅ JUGAR — NÚCLEO,0,0,0,534.0
2026-06-29|La Nacional|Loteria Nacional- Gana Más|2026-06-29 14:30,2026-06-29,2026-06-29 14:30,La Nacional,Loteria Nacional- Gana Más,NUCLEO,17-29-86,0.015445392790150987,2,✅ JUGAR — NÚCLEO,0,0,0,1065.0
2026-06-29|Anguilla|Anguila 6PM|2026-06-29 18:00,2026-06-29,2026-06-29 18:00,Anguilla,Anguila 6PM,NUCLEO,21-49-40,0.02535977264124353,3,✅ JUGAR — NÚCLEO,0,0,0,1593.0
2026-06-29|Anguilla|Anguila 9PM|2026-06-29 21:00,2026-06-29,2026-06-29 21:00,Anguilla,Anguila 9PM,NUCLEO,12-93-21,0.005115077564401774,2,❌ NO JUGAR,1,2,0,1806.0
2026-06-29|La Nacional|Loteria Nacional- Noche|2026-06-29 21:00,2026-06-29,2026-06-29 21:00,La Nacional,Loteria Nacional- Noche,VIGILANCIA,00-97-42,0.005461004460459945,4,🔍 JUGAR — VIGILANCIA,0,0,0,1806.0
2026-06-30|La Primera|Quiniela La Primera|2026-06-30 12:00,2026-06-30,2026-06-30 12:00,La Primera,Quiniela La Primera,NUCLEO,67-75-62,0.04562828934780885,6,❌ NO JUGAR,0,0,0,2712.0
2026-06-30|Anguilla|Anguila 1PM|2026-06-30 13:00,2026-06-30,2026-06-30 13:00,Anguilla,Anguila 1PM,NUCLEO,85-08-81,0.023568108351917885,3,✅ JUGAR — NÚCLEO,0,0,0,534.0
2026-06-30|La Nacional|Loteria Nacional- Gana Más|2026-06-30 14:30,2026-06-30,2026-06-30 14:30,La Nacional,Loteria Nacional- Gana Más,NUCLEO,85-47-97,0.015418177884405459,2,✅ JUGAR — NÚCLEO,0,1,0,1068.0
2026-06-30|Anguilla|Anguila 9PM|2026-06-30 21:00,2026-06-30,2026-06-30 21:00,Anguilla,Anguila 9PM,NUCLEO,55-63-58,0.013378925497205332,2,✅ JUGAR — NÚCLEO,0,0,0,2133.0
2026-06-30|La Nacional|Loteria Nacional- Noche|2026-06-30 21:00,2026-06-30,2026-06-30 21:00,La Nacional,Loteria Nacional- Noche,VIGILANCIA,94-93-61,0.007202709859346222,2,🔍 JUGAR — VIGILANCIA,0,0,0,2133.0
2026-07-01|La Primera|Quiniela La Primera|2026-07-01 12:00,2026-07-01,2026-07-01 12:00,La Primera,Quiniela La Primera,NUCLEO,72-47-38,0.044339771913043134,6,❌ NO JUGAR,1,1,0,2706.0
2026-07-01|Anguilla|Anguila 1PM|2026-07-01 13:00,2026-07-01,2026-07-01 13:00,Anguilla,Anguila 1PM,NUCLEO,51-02-88,0.023568108351917885,3,✅ JUGAR — NÚCLEO,0,0,0,534.0
2026-07-01|La Nacional|Loteria Nacional- Gana Más|2026-07-01 14:30,2026-07-01,2026-07-01 14:30,La Nacional,Loteria Nacional- Gana Más,NUCLEO,86-74-00,0.015418177884405459,2,✅ JUGAR — NÚCLEO,0,0,0,1068.0
2026-07-01|Anguilla|Anguila 6PM|2026-07-01 18:00,2026-07-01,2026-07-01 18:00,Anguilla,Anguila 6PM,NUCLEO,41-40-91,0.02530849637438744,3,✅ JUGAR — NÚCLEO,0,0,0,1599.0
2026-07-01|Anguilla|Anguila 9PM|2026-07-01 21:00,2026-07-01,2026-07-01 21:00,Anguilla,Anguila 9PM,NUCLEO,73-22-09,0.00494351705111438,2,❌ NO JUGAR,0,0,0,1829.0
2026-07-01|La Nacional|Loteria Nacional- Noche|2026-07-01 21:00,2026-07-01,2026-07-01 21:00,La Nacional,Loteria Nacional- Noche,VIGILANCIA,23-34-82,0.007732824173395741,4,🔍 JUGAR — VIGILANCIA,0,0,0,1829.0
2026-07-02|La Primera|Quiniela La Primera|2026-07-02 12:00,2026-07-02,2026-07-02 12:00,La Primera,Quiniela La Primera,NUCLEO,13-52-72,0.044339771913043134,6,❌ NO JUGAR,0,1,0,2700.0
2026-07-02|Anguilla|Anguila 1PM|2026-07-02 13:00,2026-07-02,2026-07-02 13:00,Anguilla,Anguila 1PM,NUCLEO,41-29-08,0.023568108351917885,3,✅ JUGAR — NÚCLEO,0,1,0,534.0
2026-07-02|La Nacional|Loteria Nacional- Gana Más|2026-07-02 14:30,2026-07-02,2026-07-02 14:30,La Nacional,Loteria Nacional- Gana Más,NUCLEO,89-44-85,0.015418177884405459,2,✅ JUGAR — NÚCLEO,0,1,0,1068.0
2026-07-02|Anguilla|Anguila 6PM|2026-07-02 18:00,2026-07-02,2026-07-02 18:00,Anguilla,Anguila 6PM,NUCLEO,45-82-90,0.02530849637438744,3,✅ JUGAR — NÚCLEO,0,0,0,1599.0
2026-07-02|Anguilla|Anguila 9PM|2026-07-02 21:00,2026-07-02,2026-07-02 21:00,Anguilla,Anguila 9PM,NUCLEO,96-55-28,0.007531361396554417,2,❌ NO JUGAR,0,0,0,1894.0
2026-07-02|La Nacional|Loteria Nacional- Noche|2026-07-02 21:00,2026-07-02,2026-07-02 21:00,La Nacional,Loteria Nacional- Noche,VIGILANCIA,09-71-74,0.004543048825467059,3,❌ NO JUGAR,0,0,0,1894.0
2026-07-03|La Primera|Quiniela La Primera|2026-07-03 12:00,2026-07-03,2026-07-03 12:00,La Primera,Quiniela La Primera,NUCLEO,65-66-42,0.04562828934780885,6,❌ NO JUGAR,0,0,0,2694.0
2026-07-03|Anguilla|Anguila 1PM|2026-07-03 13:00,2026-07-03,2026-07-03 13:00,Anguilla,Anguila 1PM,NUCLEO,80-14-47,0.023568108351917885,3,✅ JUGAR — NÚCLEO,0,0,0,534.0
2026-07-03|La Nacional|Loteria Nacional- Gana Más|2026-07-03 14:30,2026-07-03,2026-07-03 14:30,La Nacional,Loteria Nacional- Gana Más,NUCLEO,79-17-51,0.015418177884405459,2,✅ JUGAR — NÚCLEO,0,0,0,1068.0
2026-07-03|Anguilla|Anguila 6PM|2026-07-03 18:00,2026-07-03,2026-07-03 18:00,Anguilla,Anguila 6PM,NUCLEO,01-82-35,0.02530849637438744,3,✅ JUGAR — NÚCLEO,0,0,0,1599.0
2026-07-03|Anguilla|Anguila 9PM|2026-07-03 21:00,2026-07-03,2026-07-03 21:00,Anguilla,Anguila 9PM,NUCLEO,18-00-88,0.004158429313358483,3,❌ NO JUGAR,0,1,0,1840.0
2026-07-03|La Nacional|Loteria Nacional- Noche|2026-07-03 21:00,2026-07-03,2026-07-03 21:00,La Nacional,Loteria Nacional- Noche,VIGILANCIA,86-36-86,0.0024171580880814627,2,❌ NO JUGAR,0,0,0,1840.0
2026-07-04|La Primera|Quiniela La Primera|2026-07-04 12:00,2026-07-04,2026-07-04 12:00,La Primera,Quiniela La Primera,NUCLEO,31-85-00,0.04698372793424469,6,❌ NO JUGAR,0,0,0,2688.0
2026-07-04|Anguilla|Anguila 1PM|2026-07-04 13:00,2026-07-04,2026-07-04 13:00,Anguilla,Anguila 1PM,NUCLEO,88-18-42,0.023568108351917885,3,✅ JUGAR — NÚCLEO,0,1,0,534.0
2026-07-04|La Nacional|Loteria Nacional- Gana Más|2026-07-04 14:30,2026-07-04,2026-07-04 14:30,La Nacional,Loteria Nacional- Gana Más,NUCLEO,33-18-23,0.015418177884405459,2,✅ JUGAR — NÚCLEO,0,0,0,1068.0
2026-07-04|Anguilla|Anguila 6PM|2026-07-04 18:00,2026-07-04,2026-07-04 18:00,Anguilla,Anguila 6PM,NUCLEO,64-69-27,0.02530849637438744,3,✅ JUGAR — NÚCLEO,0,0,0,1599.0
2026-07-04|Anguilla|Anguila 9PM|2026-07-04 21:00,2026-07-04,2026-07-04 21:00,Anguilla,Anguila 9PM,NUCLEO,40-26-51,0.005500702937753033,4,❌ NO JUGAR,0,0,0,1672.0
2026-07-04|La Nacional|Loteria Nacional- Noche|2026-07-04 21:00,2026-07-04,2026-07-04 21:00,La Nacional,Loteria Nacional- Noche,VIGILANCIA,59-72-85,0.007605197623019105,3,🔍 JUGAR — VIGILANCIA,0,1,0,1672.0
2026-07-05|La Primera|Quiniela La Primera|2026-07-05 12:00,2026-07-05,2026-07-05 12:00,La Primera,Quiniela La Primera,NUCLEO,47-63-41,0.04698372793424469,3,❌ NO JUGAR,0,0,0,2682.0
2026-07-05|Anguilla|Anguila 1PM|2026-07-05 13:00,2026-07-05,2026-07-05 13:00,Anguilla,Anguila 1PM,NUCLEO,66-33-10,0.023568108351917885,3,✅ JUGAR — NÚCLEO,0,0,0,534.0
2026-07-05|La Nacional|Loteria Nacional- Gana Más|2026-07-05 14:30,2026-07-05,2026-07-05 14:30,La Nacional,Loteria Nacional- Gana Más,NUCLEO,65-95-06,0.017350848510176344,2,✅ JUGAR — NÚCLEO,0,0,0,1068.0
2026-07-05|Anguilla|Anguila 6PM|2026-07-05 18:00,2026-07-05,2026-07-05 18:00,Anguilla,Anguila 6PM,NUCLEO,09-18-31,0.02530849637438744,3,✅ JUGAR — NÚCLEO,0,0,0,1599.0
2026-07-05|La Nacional|Loteria Nacional- Noche|2026-07-05 18:00,2026-07-05,2026-07-05 18:00,La Nacional,Loteria Nacional- Noche,VIGILANCIA,23-07-09,0.02016584278240371,3,🔍 JUGAR — VIGILANCIA,0,0,0,1599.0
2026-07-05|Anguilla|Anguila 9PM|2026-07-05 21:00,2026-07-05,2026-07-05 21:00,Anguilla,Anguila 9PM,NUCLEO,54-47-07,0.011542445439741564,3,✅ JUGAR — NÚCLEO,0,0,0,2400.0
2026-07-06|La Primera|Quiniela La Primera|2026-07-06 12:00,2026-07-06,2026-07-06 12:00,La Primera,Quiniela La Primera,NUCLEO,82-80-48,0.04698372793424469,6,❌ NO JUGAR,0,0,0,2676.0
2026-07-06|Anguilla|Anguila 1PM|2026-07-06 13:00,2026-07-06,2026-07-06 13:00,Anguilla,Anguila 1PM,NUCLEO,94-55-10,0.023568108351917885,3,✅ JUGAR — NÚCLEO,0,0,0,534.0
2026-07-06|La Nacional|Loteria Nacional- Gana Más|2026-07-06 14:30,2026-07-06,2026-07-06 14:30,La Nacional,Loteria Nacional- Gana Más,NUCLEO,00-09-21,0.017350848510176344,2,✅ JUGAR — NÚCLEO,0,0,0,1068.0
2026-07-06|Anguilla|Anguila 6PM|2026-07-06 18:00,2026-07-06,2026-07-06 18:00,Anguilla,Anguila 6PM,NUCLEO,81-09-19,0.02530849637438744,3,✅ JUGAR — NÚCLEO,0,0,0,1599.0
2026-07-06|Anguilla|Anguila 9PM|2026-07-06 21:00,2026-07-06,2026-07-06 21:00,Anguilla,Anguila 9PM,NUCLEO,80-69-28,0.004962756512665462,2,❌ NO JUGAR,0,0,0,1724.0
2026-07-06|La Nacional|Loteria Nacional- Noche|2026-07-06 21:00,2026-07-06,2026-07-06 21:00,La Nacional,Loteria Nacional- Noche,VIGILANCIA,32-04-53,0.007510100562269306,4,🔍 JUGAR — VIGILANCIA,0,0,0,1724.0
2026-07-07|La Primera|Quiniela La Primera|2026-07-07 12:00,2026-07-07,2026-07-07 12:00,La Primera,Quiniela La Primera,NUCLEO,00-96-35,0.047175709652380625,6,❌ NO JUGAR,0,0,0,2670.0
2026-07-07|Anguilla|Anguila 1PM|2026-07-07 13:00,2026-07-07,2026-07-07 13:00,Anguilla,Anguila 1PM,NUCLEO,33-78-80,0.006353854866760311,1,❌ NO JUGAR,0,0,0,534.0
2026-07-07|La Nacional|Loteria Nacional- Gana Más|2026-07-07 14:30,2026-07-07,2026-07-07 14:30,La Nacional,Loteria Nacional- Gana Más,NUCLEO,56-85-87,0.017350848510176344,2,✅ JUGAR — NÚCLEO,1,1,0,1068.0
2026-07-07|Anguilla|Anguila 6PM|2026-07-07 18:00,2026-07-07,2026-07-07 18:00,Anguilla,Anguila 6PM,NUCLEO,94-82-11,0.02530849637438744,3,✅ JUGAR — NÚCLEO,0,1,0,1599.0
2026-07-07|Anguilla|Anguila 9PM|2026-07-07 21:00,2026-07-07,2026-07-07 21:00,Anguilla,Anguila 9PM,NUCLEO,40-95-75,0.005885508772478084,4,❌ NO JUGAR,0,0,0,1856.0
2026-07-07|La Nacional|Loteria Nacional- Noche|2026-07-07 21:00,2026-07-07,2026-07-07 21:00,La Nacional,Loteria Nacional- Noche,VIGILANCIA,15-52-03,0.004622262729105227,3,❌ NO JUGAR,0,0,0,1856.0
2026-07-08|La Primera|Quiniela La Primera|2026-07-08 12:00,2026-07-08,2026-07-08 12:00,La Primera,Quiniela La Primera,NUCLEO,19-69-69,0.048413881006662544,6,❌ NO JUGAR,0,0,0,2664.0
2026-07-08|Anguilla|Anguila 1PM|2026-07-08 13:00,2026-07-08,2026-07-08 13:00,Anguilla,Anguila 1PM,NUCLEO,59-53-37,0.021697617021789493,2,✅ JUGAR — NÚCLEO,0,1,0,534.0
2026-07-08|La Nacional|Loteria Nacional- Gana Más|2026-07-08 14:30,2026-07-08,2026-07-08 14:30,La Nacional,Loteria Nacional- Gana Más,NUCLEO,96-19-70,0.017350848510176344,2,✅ JUGAR — NÚCLEO,0,0,0,1068.0
2026-07-08|Anguilla|Anguila 6PM|2026-07-08 18:00,2026-07-08,2026-07-08 18:00,Anguilla,Anguila 6PM,NUCLEO,13-44-80,0.02530849637438744,3,✅ JUGAR — NÚCLEO,0,0,0,1599.0
2026-07-08|Anguilla|Anguila 9PM|2026-07-08 21:00,2026-07-08,2026-07-08 21:00,Anguilla,Anguila 9PM,NUCLEO,21-98-04,0.005089680724268042,4,❌ NO JUGAR,0,0,0,1538.0
2026-07-08|La Nacional|Loteria Nacional- Noche|2026-07-08 21:00,2026-07-08,2026-07-08 21:00,La Nacional,Loteria Nacional- Noche,VIGILANCIA,77-24-89,0.00017794452266234773,2,❌ NO JUGAR,0,0,0,1538.0
2026-07-09|La Primera|Quiniela La Primera|2026-07-09 12:00,2026-07-09,2026-07-09 12:00,La Primera,Quiniela La Primera,NUCLEO,24-70-23,0.048413881006662544,6,❌ NO JUGAR,0,0,0,2658.0
2026-07-09|Anguilla|Anguila 1PM|2026-07-09 13:00,2026-07-09,2026-07-09 13:00,Anguilla,Anguila 1PM,NUCLEO,58-39-16,0.023568108351917885,3,✅ JUGAR — NÚCLEO,0,0,0,534.0
2026-07-09|La Nacional|Loteria Nacional- Gana Más|2026-07-09 14:30,2026-07-09,2026-07-09 14:30,La Nacional,Loteria Nacional- Gana Más,NUCLEO,83-81-59,0.017350848510176344,2,✅ JUGAR — NÚCLEO,0,0,0,1068.0
2026-07-09|Anguilla|Anguila 6PM|2026-07-09 18:00,2026-07-09,2026-07-09 18:00,Anguilla,Anguila 6PM,NUCLEO,25-09-36,0.03120526564485588,3,❌ NO JUGAR,0,0,0,1599.0
2026-07-09|Anguilla|Anguila 9PM|2026-07-09 21:00,2026-07-09,2026-07-09 21:00,Anguilla,Anguila 9PM,NUCLEO,51-11-58,0.0033347831645349655,2,❌ NO JUGAR,1,1,0,1822.0
2026-07-09|La Nacional|Loteria Nacional- Noche|2026-07-09 21:00,2026-07-09,2026-07-09 21:00,La Nacional,Loteria Nacional- Noche,VIGILANCIA,42-26-85,0.010934445550355883,4,🔍 JUGAR — VIGILANCIA,0,0,0,1822.0
2026-07-10|La Primera|Quiniela La Primera|2026-07-10 12:00,2026-07-10,2026-07-10 12:00,La Primera,Quiniela La Primera,NUCLEO,13-26-14,0.049702820226883666,6,❌ NO JUGAR,0,1,0,2652.0
2026-07-10|Anguilla|Anguila 1PM|2026-07-10 13:00,2026-07-10,2026-07-10 13:00,Anguilla,Anguila 1PM,NUCLEO,59-26-43,0.023568108351917885,3,✅ JUGAR — NÚCLEO,1,1,0,534.0
2026-07-10|La Nacional|Loteria Nacional- Gana Más|2026-07-10 14:30,2026-07-10,2026-07-10 14:30,La Nacional,Loteria Nacional- Gana Más,NUCLEO,40-34-83,0.017350848510176344,2,✅ JUGAR — NÚCLEO,0,1,0,1068.0
2026-07-10|Anguilla|Anguila 6PM|2026-07-10 18:00,2026-07-10,2026-07-10 18:00,Anguilla,Anguila 6PM,NUCLEO,26-51-18,0.03120526564485588,3,❌ NO JUGAR,0,1,0,1599.0
2026-07-10|Anguilla|Anguila 9PM|2026-07-10 21:00,2026-07-10,2026-07-10 21:00,Anguilla,Anguila 9PM,NUCLEO,13-69-29,0.0035304180178589097,2,❌ NO JUGAR,0,1,0,1593.0
2026-07-10|La Nacional|Loteria Nacional- Noche|2026-07-10 21:00,2026-07-10,2026-07-10 21:00,La Nacional,Loteria Nacional- Noche,VIGILANCIA,89-54-42,0.007185439344146603,4,🔍 JUGAR — VIGILANCIA,0,0,0,1593.0
2026-07-11|La Primera|Quiniela La Primera|2026-07-11 12:00,2026-07-11,2026-07-11 12:00,La Primera,Quiniela La Primera,NUCLEO,57-81-16,0.048413881006662544,3,❌ NO JUGAR,0,0,0,2646.0
2026-07-11|Anguilla|Anguila 1PM|2026-07-11 13:00,2026-07-11,2026-07-11 13:00,Anguilla,Anguila 1PM,NUCLEO,52-31-63,0.01971384230081968,2,✅ JUGAR — NÚCLEO,0,1,0,534.0
2026-07-11|La Nacional|Loteria Nacional- Gana Más|2026-07-11 14:30,2026-07-11,2026-07-11 14:30,La Nacional,Loteria Nacional- Gana Más,NUCLEO,25-43-10,0.017350848510176344,2,✅ JUGAR — NÚCLEO,0,1,0,1068.0
2026-07-11|Anguilla|Anguila 6PM|2026-07-11 18:00,2026-07-11,2026-07-11 18:00,Anguilla,Anguila 6PM,NUCLEO,89-54-87,0.032480691325625116,3,❌ NO JUGAR,0,0,0,1599.0
